dataset_name,item_id,source,relative_path,url,local_glb_path,exists_local,status,human_decision,reject_reason,subclass,selected_input_view,alternative_input_view,primary_eval_views,front_quality_score,texture_quality_score,leakage_risk,notes,contact_sheet_page,contact_sheet_path,face_count,mesh_count,material_count,texture_image_count,bbox_extents,group_key
datav2_frame_panels,B07HSK626Y,ABO,Y/B07HSK626Y.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Y/B07HSK626Y.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Y/B07HSK626Y.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_004.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_004.jpg,804,1,42,120,0.760510 x 0.047834 x 0.761851,"bbox=0.8,0.0,0.8|face_bin=0|aspect=1.0"
datav2_frame_panels,B073NZT56C,ABO,C/B073NZT56C.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/C/B073NZT56C.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/C/B073NZT56C.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_004.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_004.jpg,140,1,43,123,0.608728 x 0.033025 x 0.406366,"bbox=0.6,0.0,0.4|face_bin=0|aspect=1.5"
datav2_frame_panels,B073P1N3BY,ABO,Y/B073P1N3BY.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Y/B073P1N3BY.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Y/B073P1N3BY.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_004.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_004.jpg,11504,1,44,126,0.396726 x 0.020069 x 0.598955,"bbox=0.4,0.0,0.6|face_bin=2|aspect=1.5"
datav2_frame_panels,B073P6BQQF,ABO,F/B073P6BQQF.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/F/B073P6BQQF.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/F/B073P6BQQF.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_004.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_004.jpg,2052,1,45,129,0.647700 x 0.050800 x 1.460500,"bbox=0.6,0.1,1.5|face_bin=0|aspect=2.3"
datav2_frame_panels,B073P1S8VZ,ABO,Z/B073P1S8VZ.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Z/B073P1S8VZ.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Z/B073P1S8VZ.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,1760,1,46,132,0.456415 x 0.021517 x 0.453188,"bbox=0.5,0.0,0.5|face_bin=0|aspect=1.0"
datav2_frame_panels,B075HRC94H,ABO,H/B075HRC94H.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/H/B075HRC94H.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/H/B075HRC94H.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,3472,1,47,135,0.609600 x 0.038100 x 0.609600,"bbox=0.6,0.0,0.6|face_bin=0|aspect=1.0"
datav2_frame_panels,B075YNL7DH,ABO,H/B075YNL7DH.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/H/B075YNL7DH.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/H/B075YNL7DH.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,444,1,48,138,0.380743 x 0.012813 x 0.683394,"bbox=0.4,0.0,0.7|face_bin=0|aspect=1.8"
datav2_frame_panels,B073P5C7JG,ABO,G/B073P5C7JG.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/G/B073P5C7JG.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/G/B073P5C7JG.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,196,1,49,141,0.505671 x 0.037769 x 0.505671,"bbox=0.5,0.0,0.5|face_bin=0|aspect=1.0"
datav2_frame_panels,B075YLPZ9V,ABO,V/B075YLPZ9V.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/V/B075YLPZ9V.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/V/B075YLPZ9V.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,394,1,50,144,0.508000 x 0.019031 x 0.508000,"bbox=0.5,0.0,0.5|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P1GB8K,ABO,K/B073P1GB8K.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/K/B073P1GB8K.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/K/B073P1GB8K.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,16908,1,51,147,1.538273 x 0.052195 x 0.514176,"bbox=1.5,0.1,0.5|face_bin=3|aspect=3.0"
datav2_frame_panels,B073P1H6D8,ABO,8/B073P1H6D8.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/8/B073P1H6D8.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/8/B073P1H6D8.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,348,1,52,150,0.805392 x 0.021750 x 0.802847,"bbox=0.8,0.0,0.8|face_bin=0|aspect=1.0"
datav2_frame_panels,B073NZPN2W,ABO,W/B073NZPN2W.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/W/B073NZPN2W.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/W/B073NZPN2W.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,322,1,53,153,0.421403 x 0.031711 x 0.521354,"bbox=0.4,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B075YNHLD5,ABO,5/B075YNHLD5.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/5/B075YNHLD5.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/5/B075YNHLD5.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,102,1,54,156,0.916621 x 0.019473 x 0.626408,"bbox=0.9,0.0,0.6|face_bin=0|aspect=1.5"
datav2_frame_panels,B073P12PK4,ABO,4/B073P12PK4.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/4/B073P12PK4.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/4/B073P12PK4.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,220,1,55,159,0.459571 x 0.013177 x 0.660343,"bbox=0.5,0.0,0.7|face_bin=0|aspect=1.4"
datav2_frame_panels,B073P17T1P,ABO,P/B073P17T1P.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/P/B073P17T1P.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/P/B073P17T1P.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,236,1,56,162,0.443873 x 0.020300 x 0.536310,"bbox=0.4,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P1HRN3,ABO,3/B073P1HRN3.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/3/B073P1HRN3.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/3/B073P1HRN3.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_005.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_005.jpg,340,1,57,165,0.324928 x 0.010331 x 0.474111,"bbox=0.3,0.0,0.5|face_bin=0|aspect=1.5"
datav2_frame_panels,B07HSGKLJL,ABO,L/B07HSGKLJL.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/L/B07HSGKLJL.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/L/B07HSGKLJL.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,156,1,58,168,0.764745 x 0.038166 x 1.016975,"bbox=0.8,0.0,1.0|face_bin=0|aspect=1.3"
datav2_frame_panels,B073P1BVTF,ABO,F/B073P1BVTF.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/F/B073P1BVTF.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/F/B073P1BVTF.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,496,1,59,171,0.911881 x 0.037770 x 0.611843,"bbox=0.9,0.0,0.6|face_bin=0|aspect=1.5"
datav2_frame_panels,B073P19S5F,ABO,F/B073P19S5F.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/F/B073P19S5F.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/F/B073P19S5F.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,236,1,60,174,0.431800 x 0.021338 x 0.508000,"bbox=0.4,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P5RRF9,ABO,9/B073P5RRF9.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/9/B073P5RRF9.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/9/B073P5RRF9.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,2156,1,61,177,1.168400 x 0.025450 x 1.066800,"bbox=1.2,0.0,1.1|face_bin=0|aspect=1.1"
datav2_frame_panels,B07661HPJP,ABO,P/B07661HPJP.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/P/B07661HPJP.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/P/B07661HPJP.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,3976,1,62,180,0.758639 x 0.044786 x 1.014448,"bbox=0.8,0.0,1.0|face_bin=0|aspect=1.3"
datav2_frame_panels,B075YLG1B5,ABO,5/B075YLG1B5.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/5/B075YLG1B5.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/5/B075YLG1B5.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,260,1,63,183,1.055709 x 0.020361 x 0.760677,"bbox=1.1,0.0,0.8|face_bin=0|aspect=1.4"
datav2_frame_panels,B07HSKKXT2,ABO,2/B07HSKKXT2.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/2/B07HSKKXT2.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/2/B07HSKKXT2.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,468,1,64,186,1.016731 x 0.043574 x 1.016731,"bbox=1.0,0.0,1.0|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P16J7Y,ABO,Y/B073P16J7Y.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Y/B073P16J7Y.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Y/B073P16J7Y.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,324,1,65,189,0.377394 x 0.038738 x 0.449466,"bbox=0.4,0.0,0.4|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P5LN67,ABO,7/B073P5LN67.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/7/B073P5LN67.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/7/B073P5LN67.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,4788,1,66,192,1.016000 x 0.044986 x 1.016000,"bbox=1.0,0.0,1.0|face_bin=0|aspect=1.0"
datav2_frame_panels,B073NZS57H,ABO,H/B073NZS57H.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/H/B073NZS57H.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/H/B073NZS57H.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,304,1,67,195,0.609247 x 0.037670 x 0.760157,"bbox=0.6,0.0,0.8|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P1BVBS,ABO,S/B073P1BVBS.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/S/B073P1BVBS.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/S/B073P1BVBS.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,23676,1,68,198,0.610351 x 0.042671 x 0.611138,"bbox=0.6,0.0,0.6|face_bin=4|aspect=1.0"
datav2_frame_panels,B073P1D981,ABO,1/B073P1D981.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/1/B073P1D981.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/1/B073P1D981.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_006.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_006.jpg,13274,1,69,201,0.608401 x 0.030072 x 0.406016,"bbox=0.6,0.0,0.4|face_bin=2|aspect=1.5"
datav2_frame_panels,B073P1BVJ8,ABO,8/B073P1BVJ8.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/8/B073P1BVJ8.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/8/B073P1BVJ8.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,322,1,70,204,0.431721 x 0.037927 x 0.508033,"bbox=0.4,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B073P1HYFV,ABO,V/B073P1HYFV.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/V/B073P1HYFV.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/V/B073P1HYFV.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,124,1,71,207,0.606783 x 0.033025 x 0.405068,"bbox=0.6,0.0,0.4|face_bin=0|aspect=1.5"
datav2_frame_panels,B073NZS586,ABO,6/B073NZS586.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/6/B073NZS586.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/6/B073NZS586.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,124,1,72,210,0.254952 x 0.024981 x 0.375647,"bbox=0.3,0.0,0.4|face_bin=0|aspect=1.5"
datav2_frame_panels,B075YLRJLP,ABO,P/B075YLRJLP.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/P/B075YLRJLP.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/P/B075YLRJLP.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,760,1,73,213,0.557410 x 0.031522 x 0.455955,"bbox=0.6,0.0,0.5|face_bin=0|aspect=1.2"
datav2_frame_panels,B073NZWZ9W,ABO,W/B073NZWZ9W.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/W/B073NZWZ9W.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/W/B073NZWZ9W.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,940,1,74,216,0.788096 x 0.042674 x 1.046384,"bbox=0.8,0.0,1.0|face_bin=0|aspect=1.3"
datav2_frame_panels,B073P6TCQL,ABO,L/B073P6TCQL.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/L/B073P6TCQL.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/L/B073P6TCQL.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,1526,1,75,219,0.762000 x 0.063218 x 1.016000,"bbox=0.8,0.1,1.0|face_bin=0|aspect=1.3"
datav2_frame_panels,B073P1JNZZ,ABO,Z/B073P1JNZZ.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Z/B073P1JNZZ.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Z/B073P1JNZZ.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,544,1,76,222,0.258916 x 0.038057 x 0.383598,"bbox=0.3,0.0,0.4|face_bin=0|aspect=1.5"
datav2_frame_panels,B073P1H6KJ,ABO,J/B073P1H6KJ.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/J/B073P1H6KJ.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/J/B073P1H6KJ.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,292,1,77,225,0.304095 x 0.012700 x 0.431797,"bbox=0.3,0.0,0.4|face_bin=0|aspect=1.4"
datav2_frame_panels,B073P12T8C,ABO,C/B073P12T8C.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/C/B073P12T8C.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/C/B073P12T8C.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,260,1,78,228,0.803890 x 0.039430 x 1.060853,"bbox=0.8,0.0,1.1|face_bin=0|aspect=1.3"
datav2_frame_panels,B075YM2V3Y,ABO,Y/B075YM2V3Y.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/Y/B075YM2V3Y.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/Y/B075YM2V3Y.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,16128,1,79,231,0.950189 x 0.052566 x 1.193672,"bbox=1.0,0.1,1.2|face_bin=3|aspect=1.3"
datav2_frame_panels,B075HXJ6Q9,ABO,9/B075HXJ6Q9.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/9/B075HXJ6Q9.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/9/B075HXJ6Q9.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,19036,1,80,234,0.762000 x 0.038100 x 0.762000,"bbox=0.8,0.0,0.8|face_bin=3|aspect=1.0"
datav2_frame_panels,B07HSMVFLG,ABO,G/B07HSMVFLG.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/G/B07HSMVFLG.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/G/B07HSMVFLG.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_007.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_007.jpg,804,1,81,237,0.761256 x 0.038166 x 1.014818,"bbox=0.8,0.0,1.0|face_bin=0|aspect=1.3"
datav2_frame_panels,B075YMJBZ8,ABO,8/B075YMJBZ8.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/8/B075YMJBZ8.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/8/B075YMJBZ8.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,8272,1,82,240,0.571546 x 0.014858 x 0.577493,"bbox=0.6,0.0,0.6|face_bin=1|aspect=1.0"
datav2_frame_panels,B07HSLQY59,ABO,9/B07HSLQY59.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/9/B07HSLQY59.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/9/B07HSLQY59.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,156,1,83,243,1.009670 x 0.040217 x 1.020370,"bbox=1.0,0.0,1.0|face_bin=0|aspect=1.0"
datav2_frame_panels,B073P1N45L,ABO,L/B073P1N45L.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/L/B073P1N45L.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/L/B073P1N45L.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,328,1,84,246,1.143613 x 0.038296 x 0.766530,"bbox=1.1,0.0,0.8|face_bin=0|aspect=1.5"
datav2_frame_panels,B073P5YXDV,ABO,V/B073P5YXDV.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/V/B073P5YXDV.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/V/B073P5YXDV.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,324,1,85,249,1.935134 x 0.096584 x 1.935640,"bbox=1.9,0.1,1.9|face_bin=0|aspect=1.0"
datav2_frame_panels,B075YNL763,ABO,3/B075YNL763.glb,https://amazon-berkeley-objects.s3.amazonaws.com/3dmodels/original/3/B075YNL763.glb,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/raw_assets/abo/3/B075YNL763.glb,true,found,accept,,framed_wall_art,005,004,004;005,,,,,contact_sheet_008.jpg,/vol/bitbucket/ct1022/hy3dpaint_finetune/outputs/phase2l/manual_abo_visual_inspection/contact_sheets/contact_sheet_008.jpg,220,1,86,252,0.481056 x 0.019592 x 0.613285,"bbox=0.5,0.0,0.6|face_bin=0|aspect=1.3"
